TabooSize,bestLocal
0,90000
1,99751
2,99084
3,99084
4,99084
5,99084
6,99084
7,99084
8,99798
9,99084
10,99084
11,99084
12,99547
13,99764
14,99764
15,99514
16,90000
17,90000
18,90000
19,90000
20,90000
21,90000
22,90000
23,90000
24,90000
25,90000
26,90000
27,90000
28,90000
29,90000
