TabooSize,bestLocal
0,12066
1,12066
2,12138
3,12066
4,12066
5,12066
6,12130
7,12077
8,12066
9,12066
10,12066
11,12066
12,12066
13,12066
14,12237
15,12066
16,12066
17,12066
18,12066
