TabooSize,bestLocal
0,90001
1,99753
2,96474
3,99924
4,99924
5,99168
6,99924
7,99924
8,99846
9,99924
10,99924
11,99924
12,99924
13,99924
14,99924
15,99924
16,99924
17,99672
18,99789
19,99789
20,99789
21,90001
22,90001
23,90001
24,90001
25,90001
26,90001
27,90001
28,90001
29,90001
30,90001
31,90001
32,90001
33,90001
34,90001
35,90001
36,90001
37,90001
38,90001
39,90001
